symbol,side,entry_time,entry_price,exit_time,exit_price,reason,pnl,label
BTC/USDT,SHORT,2025-07-15 11:05:00,116961.5,2025-07-15 16:05:00,117100.0,IDEAL_PROFIT_SHORT,0.010972841490575909,1
BTC/USDT,LONG,2025-07-15 11:10:00,116801.7,2025-07-15 16:10:00,116901.9,IDEAL_PROFIT_LONG,0.014538315795061253,1
BTC/USDT,SHORT,2025-07-15 11:10:00,116801.7,2025-07-15 16:10:00,116901.9,NON_IDEAL_SHORT_LOSS_OR_FLAT,-0.000857864226291202,0
BTC/USDT,LONG,2025-07-15 11:15:00,116553.9,2025-07-15 16:15:00,116740.7,IDEAL_PROFIT_LONG,0.016695280037819487,1
BTC/USDT,SHORT,2025-07-15 11:15:00,116553.9,2025-07-15 16:15:00,116740.7,NON_IDEAL_SHORT_LOSS_OR_FLAT,-0.001602691973413184,0
BTC/USDT,LONG,2025-07-15 11:20:00,116462.6,2025-07-15 16:20:00,116881.4,IDEAL_PROFIT_LONG,0.01749231083626844,1
BTC/USDT,SHORT,2025-07-15 11:20:00,116462.6,2025-07-15 16:20:00,116881.4,NON_IDEAL_SHORT_LOSS_OR_FLAT,-0.0035960042107937512,0
BTC/USDT,LONG,2025-07-15 11:25:00,116474.1,2025-07-15 16:25:00,116869.1,IDEAL_PROFIT_LONG,0.01739184934676462,1
BTC/USDT,SHORT,2025-07-15 11:25:00,116474.1,2025-07-15 16:25:00,116869.1,NON_IDEAL_SHORT_LOSS_OR_FLAT,-0.00339131188822236,0
BTC/USDT,LONG,2025-07-15 11:30:00,116482.0,2025-07-15 16:30:00,117084.0,IDEAL_PROFIT_LONG,0.0173228481653818,1
BTC/USDT,SHORT,2025-07-15 11:30:00,116482.0,2025-07-15 16:30:00,117084.0,NON_IDEAL_SHORT_LOSS_OR_FLAT,-0.005168180491406398,0
BTC/USDT,LONG,2025-07-15 11:35:00,116631.5,2025-07-15 16:35:00,117315.0,IDEAL_PROFIT_LONG,0.016018828532600567,1
BTC/USDT,SHORT,2025-07-15 11:35:00,116631.5,2025-07-15 16:35:00,117315.0,NON_IDEAL_SHORT_LOSS_OR_FLAT,-0.005860337901853273,0
BTC/USDT,LONG,2025-07-15 11:40:00,116686.8,2025-07-15 16:40:00,117676.4,IDEAL_PROFIT_LONG,0.015537318702715302,1
BTC/USDT,SHORT,2025-07-15 11:40:00,116686.8,2025-07-15 16:40:00,117676.4,NON_IDEAL_SHORT_LOSS_OR_FLAT,-0.008480822166688873,0
BTC/USDT,LONG,2025-07-15 11:45:00,116727.8,2025-07-15 16:45:00,117415.8,IDEAL_PROFIT_LONG,0.015180616785375892,1
BTC/USDT,SHORT,2025-07-15 11:45:00,116727.8,2025-07-15 16:45:00,117415.8,NON_IDEAL_SHORT_LOSS_OR_FLAT,-0.005894054372651588,0
BTC/USDT,LONG,2025-07-15 11:50:00,116999.2,2025-07-15 16:50:00,117368.3,IDEAL_PROFIT_LONG,0.012825728722931489,1
BTC/USDT,SHORT,2025-07-15 11:50:00,116999.2,2025-07-15 16:50:00,117368.3,IDEAL_PROFIT_SHORT,0.01129153019849701,1
BTC/USDT,LONG,2025-07-15 11:55:00,117110.4,2025-07-15 16:55:00,117195.9,IDEAL_PROFIT_LONG,0.01186401890865379,1
BTC/USDT,SHORT,2025-07-15 11:55:00,117110.4,2025-07-15 16:55:00,117195.9,IDEAL_PROFIT_SHORT,0.012230339918572461,1
BTC/USDT,LONG,2025-07-15 12:00:00,117193.5,2025-07-15 17:00:00,117252.1,IDEAL_PROFIT_LONG,0.011146522631374632,1
BTC/USDT,SHORT,2025-07-15 12:00:00,117193.5,2025-07-15 17:00:00,117252.1,IDEAL_PROFIT_SHORT,0.012930751278867806,1
BTC/USDT,LONG,2025-07-15 12:05:00,117023.2,2025-07-15 17:05:00,117211.3,IDEAL_PROFIT_LONG,0.012618010787604559,1
BTC/USDT,SHORT,2025-07-15 12:05:00,117023.2,2025-07-15 17:05:00,117211.3,IDEAL_PROFIT_SHORT,0.01149430198456367,1
BTC/USDT,LONG,2025-07-15 12:10:00,117077.4,2025-07-15 17:10:00,117269.8,IDEAL_PROFIT_LONG,0.012149227775813341,1
BTC/USDT,SHORT,2025-07-15 12:10:00,117077.4,2025-07-15 17:10:00,117269.8,IDEAL_PROFIT_SHORT,0.011951922403469742,1
BTC/USDT,LONG,2025-07-15 12:15:00,116972.3,2025-07-15 17:15:00,117333.0,IDEAL_PROFIT_LONG,0.013058647218187553,1
BTC/USDT,SHORT,2025-07-15 12:15:00,116972.3,2025-07-15 17:15:00,117333.0,IDEAL_PROFIT_SHORT,0.01106415792456844,1
BTC/USDT,LONG,2025-07-15 12:20:00,116950.0,2025-07-15 17:20:00,117454.0,IDEAL_PROFIT_LONG,0.013251817015818752,1
BTC/USDT,SHORT,2025-07-15 12:20:00,116950.0,2025-07-15 17:20:00,117454.0,IDEAL_PROFIT_SHORT,0.01087558785805895,1
BTC/USDT,LONG,2025-07-15 12:25:00,116899.8,2025-07-15 17:25:00,117510.2,IDEAL_PROFIT_LONG,0.013686935306989403,1
BTC/USDT,SHORT,2025-07-15 12:25:00,116899.8,2025-07-15 17:25:00,117510.2,IDEAL_PROFIT_SHORT,0.010450830540343072,1
BTC/USDT,LONG,2025-07-15 12:30:00,117392.0,2025-07-15 17:30:00,117236.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.001326325473626798,0
BTC/USDT,SHORT,2025-07-15 12:30:00,117392.0,2025-07-15 17:30:00,117236.3,IDEAL_PROFIT_SHORT,0.014599802371541452,1
BTC/USDT,LONG,2025-07-15 12:35:00,116916.8,2025-07-15 17:35:00,117363.6,IDEAL_PROFIT_LONG,0.01353954264913169,1
BTC/USDT,SHORT,2025-07-15 12:35:00,116916.8,2025-07-15 17:35:00,117363.6,IDEAL_PROFIT_SHORT,0.010594713505672385,1
BTC/USDT,LONG,2025-07-15 12:40:00,116508.3,2025-07-15 17:40:00,117492.7,IDEAL_PROFIT_LONG,0.01709320280186047,1
BTC/USDT,SHORT,2025-07-15 12:40:00,116508.3,2025-07-15 17:40:00,117492.7,NON_IDEAL_SHORT_LOSS_OR_FLAT,-0.008449183448732786,0
BTC/USDT,LONG,2025-07-15 12:45:00,116881.0,2025-07-15 17:45:00,117407.8,IDEAL_PROFIT_LONG,0.013849984171935583,1
BTC/USDT,SHORT,2025-07-15 12:45:00,116881.0,2025-07-15 17:45:00,117407.8,IDEAL_PROFIT_SHORT,0.010291664171251052,1
BTC/USDT,LONG,2025-07-15 12:50:00,117169.4,2025-07-15 17:50:00,117516.8,IDEAL_PROFIT_LONG,0.011354500407102954,1
BTC/USDT,SHORT,2025-07-15 12:50:00,117169.4,2025-07-15 17:50:00,117516.8,IDEAL_PROFIT_SHORT,0.012727725839681592,1
BTC/USDT,LONG,2025-07-15 12:55:00,117193.1,2025-07-15 17:55:00,117415.6,IDEAL_PROFIT_LONG,0.011149973846583092,1
BTC/USDT,SHORT,2025-07-15 12:55:00,117193.1,2025-07-15 17:55:00,117415.6,IDEAL_PROFIT_SHORT,0.012927382243493856,1
BTC/USDT,LONG,2025-07-15 13:00:00,117332.3,2025-07-15 18:00:00,117304.4,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0002377861850488632,0
BTC/USDT,SHORT,2025-07-15 13:00:00,117332.3,2025-07-15 18:00:00,117304.4,IDEAL_PROFIT_SHORT,0.014098419616763645,1
BTC/USDT,LONG,2025-07-15 13:05:00,117843.4,2025-07-15 18:05:00,117199.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.005460636743339042,0
BTC/USDT,SHORT,2025-07-15 13:05:00,117843.4,2025-07-15 18:05:00,117199.9,IDEAL_PROFIT_SHORT,0.01837438498889194,1
BTC/USDT,LONG,2025-07-15 13:10:00,118029.8,2025-07-15 18:10:00,117168.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0072947679314884885,0
BTC/USDT,SHORT,2025-07-15 13:10:00,118029.8,2025-07-15 18:10:00,117168.8,IDEAL_PROFIT_SHORT,0.019924629203811217,1
BTC/USDT,LONG,2025-07-15 13:15:00,117756.7,2025-07-15 18:15:00,117150.4,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.005148751620926902,0
BTC/USDT,SHORT,2025-07-15 13:15:00,117756.7,2025-07-15 18:15:00,117150.4,IDEAL_PROFIT_SHORT,0.01765164954520627,1
BTC/USDT,LONG,2025-07-15 13:20:00,117570.0,2025-07-15 18:20:00,117146.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.003598707153185386,0
BTC/USDT,SHORT,2025-07-15 13:20:00,117570.0,2025-07-15 18:20:00,117146.9,IDEAL_PROFIT_SHORT,0.016091690056987278,1
BTC/USDT,LONG,2025-07-15 13:25:00,117679.6,2025-07-15 18:25:00,116846.6,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.007078542075261983,0
BTC/USDT,SHORT,2025-07-15 13:25:00,117679.6,2025-07-15 18:25:00,116846.6,IDEAL_PROFIT_SHORT,0.017008045574594066,1
BTC/USDT,LONG,2025-07-15 13:30:00,118018.1,2025-07-15 18:30:00,116635.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.011716846822648414,0
BTC/USDT,SHORT,2025-07-15 13:30:00,118018.1,2025-07-15 18:30:00,116635.3,IDEAL_PROFIT_SHORT,0.019827467142751833,1
BTC/USDT,LONG,2025-07-15 13:35:00,117637.4,2025-07-15 18:35:00,116302.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.011350981915615174,0
BTC/USDT,SHORT,2025-07-15 13:35:00,117637.4,2025-07-15 18:35:00,116302.1,IDEAL_PROFIT_SHORT,0.016655417409769245,1
BTC/USDT,LONG,2025-07-15 13:40:00,118267.9,2025-07-15 18:40:00,116400.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01579126711474535,0
BTC/USDT,SHORT,2025-07-15 13:40:00,118267.9,2025-07-15 18:40:00,116400.3,IDEAL_PROFIT_SHORT,0.021897742329068062,1
BTC/USDT,LONG,2025-07-15 13:45:00,118234.5,2025-07-15 18:45:00,116626.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.013603474451196513,0
BTC/USDT,SHORT,2025-07-15 13:45:00,118234.5,2025-07-15 18:45:00,116626.1,IDEAL_PROFIT_SHORT,0.021621438750956738,1
BTC/USDT,LONG,2025-07-15 13:50:00,118023.5,2025-07-15 18:50:00,116863.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.00982685651586339,0
BTC/USDT,SHORT,2025-07-15 13:50:00,118023.5,2025-07-15 18:50:00,116863.7,IDEAL_PROFIT_SHORT,0.019872313564671392,1
BTC/USDT,LONG,2025-07-15 13:55:00,118067.7,2025-07-15 18:55:00,116723.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.011386687468291449,0
BTC/USDT,SHORT,2025-07-15 13:55:00,118067.7,2025-07-15 18:55:00,116723.3,IDEAL_PROFIT_SHORT,0.020239235624984576,1
BTC/USDT,LONG,2025-07-15 14:00:00,118015.2,2025-07-15 19:00:00,116901.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0094403093838759,0
BTC/USDT,SHORT,2025-07-15 14:00:00,118015.2,2025-07-15 19:00:00,116901.1,IDEAL_PROFIT_SHORT,0.019803381259363127,1
BTC/USDT,LONG,2025-07-15 14:05:00,118332.6,2025-07-15 19:05:00,116992.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.011326549065937897,0
BTC/USDT,SHORT,2025-07-15 14:05:00,118332.6,2025-07-15 19:05:00,116992.3,IDEAL_PROFIT_SHORT,0.022432533384713932,1
BTC/USDT,LONG,2025-07-15 14:10:00,118363.7,2025-07-15 19:10:00,117067.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0109526822835041,0
BTC/USDT,SHORT,2025-07-15 14:10:00,118363.7,2025-07-15 19:10:00,117067.3,IDEAL_PROFIT_SHORT,0.022689388723062826,1
BTC/USDT,LONG,2025-07-15 14:15:00,117911.1,2025-07-15 19:15:00,117068.4,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.007146909832916592,0
BTC/USDT,SHORT,2025-07-15 14:15:00,117911.1,2025-07-15 19:15:00,117068.4,IDEAL_PROFIT_SHORT,0.018937996507538305,1
BTC/USDT,LONG,2025-07-15 14:20:00,117735.4,2025-07-15 19:20:00,116998.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.006261498240970831,0
BTC/USDT,SHORT,2025-07-15 14:20:00,117735.4,2025-07-15 19:20:00,116998.2,IDEAL_PROFIT_SHORT,0.017473928826843826,1
BTC/USDT,LONG,2025-07-15 14:25:00,117541.8,2025-07-15 19:25:00,116848.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0058966257110237025,0
BTC/USDT,SHORT,2025-07-15 14:25:00,117541.8,2025-07-15 19:25:00,116848.7,IDEAL_PROFIT_SHORT,0.015855636037562782,1
BTC/USDT,LONG,2025-07-15 14:30:00,117294.2,2025-07-15 19:30:00,116657.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.005430788564140427,0
BTC/USDT,SHORT,2025-07-15 14:30:00,117294.2,2025-07-15 19:30:00,116657.2,IDEAL_PROFIT_SHORT,0.013778174879917261,1
BTC/USDT,LONG,2025-07-15 14:35:00,117032.2,2025-07-15 19:35:00,116635.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0033930832710996743,0
BTC/USDT,SHORT,2025-07-15 14:35:00,117032.2,2025-07-15 19:35:00,116635.1,IDEAL_PROFIT_SHORT,0.011570319963223722,1
BTC/USDT,LONG,2025-07-15 14:40:00,116960.1,2025-07-15 19:40:00,116506.4,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0038791006505638384,0
BTC/USDT,SHORT,2025-07-15 14:40:00,116960.1,2025-07-15 19:40:00,116506.4,IDEAL_PROFIT_SHORT,0.010961002940318963,1
BTC/USDT,LONG,2025-07-15 14:45:00,116862.4,2025-07-15 19:45:00,116429.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0037026451621736084,0
BTC/USDT,SHORT,2025-07-15 14:45:00,116862.4,2025-07-15 19:45:00,116429.7,IDEAL_PROFIT_SHORT,0.01013414066457636,1
BTC/USDT,LONG,2025-07-15 14:50:00,116064.9,2025-07-15 19:50:00,116484.7,IDEAL_PROFIT_LONG,0.014323882586380551,1
BTC/USDT,SHORT,2025-07-15 14:50:00,116064.9,2025-07-15 19:50:00,116484.7,NON_IDEAL_SHORT_LOSS_OR_FLAT,-0.003616941900609081,0
BTC/USDT,LONG,2025-07-15 14:55:00,115979.6,2025-07-15 19:55:00,116428.9,IDEAL_PROFIT_LONG,0.015069891601626391,1
